ma_san_pham,ten_san_pham,gia_ban,gia_goc,phan_loai,mo_ta,diem_trung_binh
422204776,Nước Dưỡng Da Chinoshio Dokudami Chiết Xuất Lá Tía Tô 500ml,69000,169000,,"Nước Hoa Hồng Dokudami Perilla Natural Skin Lotion Chiết Xuất Lá Tía Tô 500ml là toner dành cho da mụn đình đám đến từ thương hiệu mỹ phẩm Chinoshio. Nước hoa hồng Chinoshio Perilla Natural Skin Lotion chiết xuất từ thiên nhiên an toàn và lành tính cho da. Với thành phần chính là lá tía tô, toner vừa giúp cấp ẩm, vừa kháng khuẩn, kháng viêm, làm dịu mụn, làm giảm vết thâm, sạm đen, chống oxy hóa,... nuôi dưỡng da khỏe mạnh, sáng sạch, mịn màng. 






Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",4.4
422212874,Nước Tẩy Trang Cocoon Hoa Hồng Cấp Ẩm Da 310ml,207000,245000,"140ml
310ml","Nước Tẩy Trang Cocoon Hoa Hồng Cấp Ẩm Da là sản phẩm nước tẩy trang đến từ thương hiệu mỹ phẩm Cocoon của Việt Nam. Sản phẩm với công thức có tỉ lệ cân bằng từ nước cất hoa hồng hữu cơ, vitamin B5 và astaxanthin hoà quyện trong hệ nhũ hoá siêu nhỏ giúp tẩy sạch lớp trang điểm lâu trôi chỉ trong một bước, hỗ trợ cấp ẩm, làm mềm và làm dịu, mang lại làn da sạch sẽ và tươi mới.
 

Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",0.0
224100017,Serum Hada Labo Dưỡng Chuyên Biệt Ngừa Lão Hóa 30g,193000,322000,"Phiên Bản Cũ
Phiên Bản Mới","Tinh Chất Hada Labo Ngừa Lão Hóa là sản phẩm tinh chất dưỡng da đến từ thương hiệu Hada Labo - Nhật Bản. Sản phẩm với sự kết hợp các thành phần ngăn ngừa lão hóa giúp cải thiện các dấu hiệu lão hóa da, làm mờ nếp nhăn, hỗ trợ phục hồi làn da kém săn chắc.
Tinh Chất Ngừa Lão Hóa Hada Labo hiện đã có tại Hasaki với 2 phân loại:
Tinh Chất Hada Labo Pro-Anti Aging Collagen Plus Essence Dưỡng Chuyên Biệt Ngừa Lão Hóa 30g
Tinh Chất Hada Labo Pro-Aging Retinol B3 Serum Ngừa Lão Hóa 30ml (Mới)
Thông tin sản phẩm:
1. Tinh Chất Hada Labo Pro-Anti Aging Collagen Plus Essence Dưỡng Chuyên Biệt Ngừa Lão Hóa 30g
Hada Labo Pro-Anti Aging Collagen Plus Essence với sự kết hợp các thành phần ngăn ngừa lão hóa chuyên biệt Collagen Plus, Retinol và Super Hyaluronic Acid, giúp cải thiện các dấu hiệu lão hóa da, làm mờ nếp nhăn, hỗ trợ phục hồi làn da kém săn chắc. Ngoài ra, sản phẩm còn thúc đẩy quá trình loại bỏ tế bào chết, tăng cường tái tạo Collagen và Elastin tự nhiên, đồng thời ức chế sự hình thành sắc tố Melanin, dưỡng sáng da hiệu quả.





Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",4.7
422218571,"Mặt Nạ Wonjin Siêu Tinh Chất Nâng Cơ, Trẻ Hoá Da 27g",17000,30000,"1 miếng
10 miếng
Phục hồi da
Cấp Ẩm Và Đàn Hồi
Trẻ hóa da","Mặt Nạ Wonjin Ampoule Edition Fill Air Mask là sản phẩm mặt nạ giấy đến từ thương hiệu WonJin - Hàn Quốc. Sản phẩm với công nghệ Air Mask sử dụng những túi khí nhỏ được đặt xen kẽ trên mặt nạ để tạo ra một lực đẩy nhẹ lên da giúp dưỡng chất thấm sâu và da và tăng cường hiệu quả của sản phẩm.
Mặt Nạ Wonjin Ampoule Edition Fill Air Mask hiện đã có tại Hasaki với 3 phân loại:
Mặt Nạ Wonjin Ampoule Edition Hyal Pantenol Fill Air Mask Siêu Tinh Chất Cấp Ẩm - 1 miếng/10 miếng
Mặt Nạ Wonjin Ampoule Edition 8 CICA Relaxing Fill Air Mask Siêu Tinh Chất Phục Hồi - 1 miếng/10 miếng
Mặt Nạ Wonjin Ampoule Edition Anti-Wrinkle Layer Fill Air Mask Siêu Tinh Chất Nâng Cơ, Trẻ Hoá Da - 1 miếng/10 miếng
Thông tin sản phẩm:
1. Mặt Nạ Wonjin Ampoule Edition Hyal Pantenol Fill Air Mask Siêu Tinh Chất Cấp Ẩm
Mặt Nạ Wonjin Ampoule Edition Hyal Pantenol Fill Air Mask Siêu Tinh Chất Cấp Ẩm 27g chứa  Axit Hyaluronic, Panthenol, Xương Rồng Bogeum, Xương rồng Cereus giúp dưỡng da căng bóng, mịn màng hơn.









Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",5.0
422205810,Mặt Nạ Nature Republic Chiết Xuất Tràm Trà Giảm Mụn 23ml,14000,25000,"Cam
Bơ
Trà xanh
Tràm trà
Cà chua
Hoa cúc
Tre non
Hoa Hồng
Lô hội","Mặt Nạ Nature Republic Real Nature Mask Sheet 23ml là sản phẩm mặt nạ dưỡng da đến từ thương hiệu mỹ phẩm Nature Republic của Hàn Quốc, được làm từ 100% sợi cellulose tự nhiên mỏng nhẹ ôm sát khuôn mặt giúp các dưỡng chất thẩm thấu tốt vào da. Sản phẩm chứa giàu các chiết xuất từ thiên nhiên thích hợp với nhiều tình trạng da khác nhau.






Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",4.6
422214579,Combo Simple Tẩy Trang 200ml + Sữa Rửa Mặt 150ml + Toner 200ml Sạch Sâu,164000,589000,,"Combo chăm sóc da mặt Simple đã có mặt tại Hasaki gồm 3 món:
Nước Tẩy Trang Simple Kind To Skin Micellar Cleansing Water Làm Dịu Da Và Cấp Ẩm 200ml
Sữa Rửa Mặt Simple Moisturising Facial Wash Dưỡng Ẩm Cho Da Khỏe Và Mịn Màng 150ml
Nước Hoa Hồng Simple Kind to Skin Soothing Facial Toner Sạch Sâu 200ml
Thông tin sản phẩm:
1. Nước Tẩy Trang Simple Kind To Skin Micellar Cleansing Water Làm Dịu Da Và Cấp Ẩm 200ml
Nước Tẩy Trang Simple Làm Sạch Trang Điểm Và Cấp Ẩm là sản phẩm tẩy trang mặt đến từ thương hiệu Simple xuất xứ Anh Quốc. Công thức cải tiến với công nghệ làm sạch Micellar chứa hàng triệu bong bóng Micelles thông minh giúp loại bỏ lớp trang điểm và bụi bẩn hiệu quả, làm thông thoáng lỗ chân lông, mang lại cảm giác tươi mát cho da sau khi sử dụng, đồng thời cấp ẩm lên đến 4 giờ mà không để lại dư lượng thừa trên da.
  Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",0.0
422205326,Mặt Nạ Bio-essence Tinh Chất Rau Má Phục Hồi Da 20ml,31000,40000,"Vitamin C
Rau Má","Mặt Nạ Bio-Essence Bio-Treasure Intensive Treatment Mask là dòng sản phẩm mặt nạ giấy mới đến từ thương hiệu Bio-Essence, được sản xuất tại Hàn Quốc. Trong mỗi miếng mặt nạ chứa hàm lượng tinh chất cô đặc tương đương một chai ampoule, nhờ đó nuôi dưỡng và chăm sóc da chuyên sâu, hỗ trợ cải thiện các vấn đề mà làn da đang gặp phải như nhạy cảm - kích ứng hay xỉn màu & thâm sạm.
Dòng sản phẩm Mặt Nạ Bio-Essence Bio-Treasure Intensive Treatment Mask 20ml nay đã có mặt tại Hasaki, bao gồm 2 phân loại cho bạn lựa chọn:
Bio-Essence Bio-Treasure Intensive Glow Ampoule Mask: chứa tinh chất vitamin C giúp chống oxy hóa và làm sáng da, giảm các dấu hiệu lão hóa.
Bio-Essence Bio-Treasure Intensive Repair Ampoule Mask: chứa tinh chất Rau Má giúp hỗ trợ phục hồi làn da nhạy cảm, kích ứng.
  Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",0.0
304300003,Miếng Dán Mụn Derma Angel Dùng Ban Đêm 12 Miếng,39000,50000,"Ban Đêm
Ban Ngày
Ngày Và Đêm","Miếng Dán Mụn Derma Angel là sản phẩm miếng dán mụn đến từ thương hiệu Derma Angel của Đài Loan, sẽ che đi những vết mụn đáng ghét đồng thời giữ vệ sinh, hạn chế viêm nhiễm và sưng tấy do các tác nhân từ bên ngoài giúp vết mụn mau lành, hạn chế để lại sẹo. Miếng Dán Mụn Derma Angel với thiết kế dễ sử dụng cùng hiệu quả bất ngờ đối với làn da những ai đang có làn da bị mụn sẽ không thể bỏ qua sản phẩm này, sản phẩm vừa có thể làm giảm mụn vừa có công dụng che phủ nốt mụn khi trang điểm, vô cùng tiện lợi.


Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",4.6
422206537,Gel Rửa Mặt Eucerin Cho Da Nhờn Mụn 75ml,179000,209000,"75ml
200ml
400ml","Gel Rửa Mặt Cho Da Dầu Mụn Eucerin ProAcne Solution Cleansing Gel là giải pháp làm sạch sâu hằng ngày cho làn da nhờn mụn đến từ thương hiệu dược mỹ phẩm Eucerin, với công thức dịu nhẹ không chứa xà phòng và hương liệu, chứa 6% Ampho-Tensides giúp loại bỏ bã nhờn dư thừa, làm sạch bụi bẩn trên da và ngăn ngừa mụn hiệu quả, mang lại một làn da sạch khỏe thoáng mịn.





Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",5.0
100190050,"Sữa Rửa Mặt Paula's Choice Ngừa Mụn, Se Lỗ Chân Lông 177ml",579000,,,"Sữa Rửa Mặt Ngừa Mụn, Se Lỗ Chân Lông Paula's Choice Clear Pore Normalizing Cleanser 177ml đến từ thương hiệu dược mỹ phẩm Paula's Choice của Mỹ, là dòng sữa rửa mặt được thiết kế cho làn da mụn và nhiều dầu nhờn, với công thức dạng gel tạo bọt dịu nhẹ, giúp làm sạch hiệu quả bụi bẩn, dầu thừa, da chết và các tạp chất tắc nghẽn trong lỗ chân lông mà không khiến da khô hay kích ứng, đem lại cho bạn làn da sạch sẽ thoáng mịn.
Hiện Sữa Rửa Mặt Paula's Choice Clear Pore Normalizing Cleanser đã có mặt tại Hasaki.




Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",0.0
249500005,Sữa Chống Nắng Sunplay Cho Bé Và Da Nhạy Cảm 30g,83000,97000,,"Sữa Chống Nắng Cho Bé Và Da Nhạy Cảm Sunplay Baby Mild SPF35 PA++
Sunplay là thương hiệu thuộc tập đoàn Rohto-Mentholatum được thành lập từ năm 1899 tại Osaka, Nhật Bản. Qua hơn 100 năm có mặt trên thị trường, đến nay thương hiệu Rohto-Mentholatum đã phát triển và mở rộng việc kinh doanh trên cả 5 châu lục với 11 chi nhánh trên khắp thế giới, sở hữu một loạt thương hiệu con chuyên về lĩnh vực dược mỹ phẩm chăm sóc sức khỏe. Trong đó có chi nhánh Rohto Việt Nam được thành lập năm 1997 chịu trách nhiệm sản xuất cho toàn bộ khu vực Châu Á Thái Bình Dương. Dòng kem chống nắng nhãn hiệu Sunplay rất được người tiêu dùng ưa chuộng bởi chất lượng sản phẩm tốt, giá thành phải chăng, chỉ số SPF cao và an toàn cho da. 
Sunplay Baby Mild SPF35 PA++ là sữa chống nắng được đặc chế dành riêng cho da bé và da nhạy cảm, không chứa chất hấp thu tia, không hương liệu, không chất bảo quản, độ kích ứng thấp nên rất an toàn, dịu nhẹ cho da và đã được kiểm chứng theo tiêu chuẩn FDA của Mỹ. Sản phẩm giúp chống nắng hiệu quả nhờ các hạt ZnO, TiO2 sẽ ngăn không cho tia cực tím tiếp xúc da. Đồng thời các thành phần Vitamin giúp tăng cường hiệu quả dưỡng da, cho làn da ẩm mượt và luôn mềm mại, mịn màng. Sunplay Baby Mild có tính kháng nước và mồ hôi cao, kháng khuẩn nhờ chiết xuất hoa cúc La Mã.
  *Lưu ý: Tác dụng có thể khác nhau tuỳ cơ địa của người dùng
Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",4.4
